Tipo de viaje;Concepto turístico;Tipo de dato;Periodo;Total
Desplazamiento al centro de trabajo;Gasto total;Valor absoluto;2015T3;442.707,64
Desplazamiento al centro de trabajo;Gasto total;Valor absoluto;2015T2;923.779,56
Desplazamiento al centro de trabajo;Gasto total;Valor absoluto;2015T1;718.050,64
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2024T3;2,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2024T2;4,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2024T1;5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2023T4;5,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2023T3;2,9
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2023T2;5,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2023T1;8,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2022T4;7,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2022T3;2,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2022T2;7,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2022T1;9,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2021T4;6,7
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2021T3;2,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2021T2;9,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2021T1;24,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2020T4;18,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2020T3;3,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2020T2;15,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2020T1;8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2019T4;6,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2019T3;2,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2019T2;4,9
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2019T1;6,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2018T4;6,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2018T3;2,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2018T2;5,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2018T1;7,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2017T4;5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2017T3;2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2017T2;5,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2017T1;8,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2016T4;7,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2016T3;2,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2016T2;5,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2016T1;3,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2015T4;8,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2015T3;2,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2015T2;10,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual;2015T1;12,6
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2024T3;1.698.939,34
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2024T2;1.156.878,68
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2024T1;588.376,65
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2023T4;2.951.716,50
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2023T3;2.258.814,91
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2023T2;1.584.655,12
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2023T1;816.902,53
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2022T4;2.906.977,78
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2022T3;2.109.731,61
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2022T2;1.513.330,51
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2022T1;662.865,18
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2021T4;2.027.591,38
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2021T3;1.482.674,63
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2021T2;1.063.131,40
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2021T1;545.757,44
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2020T4;1.571.381,75
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2020T3;1.073.876,76
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2020T2;708.460,34
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2020T1;512.736,73
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2019T4;2.087.711,73
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2019T3;1.528.823,13
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2019T2;1.110.729,20
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2019T1;547.311,49
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2018T4;2.173.255,83
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2018T3;1.623.299,18
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2018T2;1.183.907,08
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2018T1;567.084,91
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2017T4;1.922.429,99
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2017T3;1.494.400,20
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2017T2;1.125.198,63
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2017T1;576.706,83
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2016T4;1.717.442,43
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2016T3;1.136.458,45
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2016T2;739.460,31
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2016T1;261.650,54
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2015T4;2.710.283,36
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2015T3;2.084.537,84
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2015T2;1.641.830,20
Desplazamiento al centro de trabajo;Gasto total;Acumulado en lo que va de año;2015T1;718.050,64
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2024T3;3,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2024T2;4,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2024T1;5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2023T4;5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2023T3;4,9
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2023T2;7
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2023T1;8,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2022T4;5,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2022T3;5,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2022T2;8,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2022T1;9,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2021T4;6,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2021T3;6,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2021T2;13,9
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2021T1;24,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2020T4;7,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2020T3;5,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2020T2;9,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2020T1;8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2019T4;4,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2019T3;3,9
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2019T2;5,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2019T1;6,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2018T4;4,6
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2018T3;4,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2018T2;6,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2018T1;7,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2017T4;4,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2017T3;4,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2017T2;6,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2017T1;8,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2016T4;4,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2016T3;3,4
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2016T2;4,5
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2016T1;3,3
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2015T4;7,1
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2015T3;6,8
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2015T2;11,2
Desplazamiento al centro de trabajo;Gasto total;Distribución porcentual del acumulado;2015T1;12,6
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2024T3;-19,59
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2024T2;-25,95
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2024T1;-27,97
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2023T4;-13,09
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2023T3;13,04
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2023T2;-9,73
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2023T1;23,24
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2022T4;46,31
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2022T3;42,15
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2022T2;64,38
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2022T1;21,46
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2021T4;9,53
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2021T3;14,81
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2021T2;164,34
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2021T1;6,44
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2020T4;-10,98
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2020T3;-12,6
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2020T2;-65,26
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2020T1;-6,32
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2019T4;1,62
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2019T3;-4,85
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2019T2;-8,66
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2019T1;-3,49
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2018T4;28,49
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2018T3;19,01
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2018T2;12,46
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2018T1;-1,67
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2017T4;-26,33
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2017T3;-7
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2017T2;14,79
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2017T1;120,41
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2016T4;-7,15
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2016T3;-10,32
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2016T2;-48,28
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2016T1;-63,56
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2015T4;
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2015T3;
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2015T2;
Desplazamiento al centro de trabajo;Gasto total;Variación anual;2015T1;
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2024T3;-24,79
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2024T2;-26,99
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2024T1;-27,97
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2023T4;1,54
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2023T3;7,07
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2023T2;4,71
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2023T1;23,24
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2022T4;43,37
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2022T3;42,29
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2022T2;42,35
Desplazamiento al centro de trabajo;Gasto total;Variación anual del acumulado en lo que va de año;2022T1;21,46
